Year,Month,Day,Period,212_CSP_1
2020,7,17,16,286.7
2020,7,17,17,238
2020,7,17,18,120.2
2020,7,17,19,0
2020,7,17,20,0
2020,7,17,21,0
2020,7,17,22,0
2020,7,17,23,0
2020,7,17,24,0
2020,7,18,1,0
2020,7,18,2,0
2020,7,18,3,0
2020,7,18,4,0
2020,7,18,5,0
2020,7,18,6,0
2020,7,18,7,0
2020,7,18,8,246
2020,7,18,9,188.5
2020,7,18,10,216.1
2020,7,18,11,0
2020,7,18,12,73.9
2020,7,18,13,213.9
2020,7,18,14,214.5
2020,7,18,15,194.3
2020,7,18,16,285.2
2020,7,18,17,0
2020,7,18,18,0
2020,7,18,19,0
2020,7,18,20,0
2020,7,18,21,0
2020,7,18,22,0
2020,7,18,23,0
2020,7,18,24,0
2020,7,19,1,0
2020,7,19,2,0
2020,7,19,3,0
2020,7,19,4,0
2020,7,19,5,0
2020,7,19,6,0
2020,7,19,7,166.7
2020,7,19,8,263.8
2020,7,19,9,302
2020,7,19,10,325.2
2020,7,19,11,340
2020,7,19,12,346.3
2020,7,19,13,150.2
2020,7,19,14,137.3
2020,7,19,15,0
2020,7,19,16,0
2020,7,19,17,0
2020,7,19,18,0
2020,7,19,19,0
2020,7,19,20,0
2020,7,19,21,0
2020,7,19,22,0
2020,7,19,23,0
2020,7,19,24,0
2020,7,20,1,0
2020,7,20,2,0
2020,7,20,3,0
2020,7,20,4,0
2020,7,20,5,0
2020,7,20,6,0
2020,7,20,7,167.3
2020,7,20,8,267.7
2020,7,20,9,306.9
2020,7,20,10,330.6
2020,7,20,11,345.8
2020,7,20,12,352.6
2020,7,20,13,351.4
2020,7,20,14,340.2
2020,7,20,15,322.9
2020,7,20,16,292.9
2020,7,20,17,244.6
2020,7,20,18,150.2
2020,7,20,19,0
2020,7,20,20,0
2020,7,20,21,0
2020,7,20,22,0
2020,7,20,23,0
2020,7,20,24,0
2020,7,21,1,0
2020,7,21,2,0
2020,7,21,3,0
2020,7,21,4,0
2020,7,21,5,0
2020,7,21,6,0
2020,7,21,7,0
2020,7,21,8,0
2020,7,21,9,103.1
2020,7,21,10,90.6
2020,7,21,11,342.2
2020,7,21,12,349
2020,7,21,13,242.6
2020,7,21,14,230.1
2020,7,21,15,317.1
2020,7,21,16,286.6
2020,7,21,17,237.6
2020,7,21,18,143.5
2020,7,21,19,0
2020,7,21,20,0
2020,7,21,21,0
2020,7,21,22,0
2020,7,21,23,0
2020,7,21,24,0
2020,7,22,1,0
2020,7,22,2,0
2020,7,22,3,0
2020,7,22,4,0
2020,7,22,5,0
2020,7,22,6,0
2020,7,22,7,0
2020,7,22,8,149.8
2020,7,22,9,304.9
2020,7,22,10,156.9
2020,7,22,11,342.6
2020,7,22,12,349
2020,7,22,13,0
2020,7,22,14,245.9
2020,7,22,15,315.9
2020,7,22,16,285
2020,7,22,17,235.3
2020,7,22,18,140.5
2020,7,22,19,0
2020,7,22,20,0
2020,7,22,21,0
2020,7,22,22,0
2020,7,22,23,0
2020,7,22,24,0
2020,7,23,1,0
2020,7,23,2,0
2020,7,23,3,0
2020,7,23,4,0
2020,7,23,5,0
2020,7,23,6,0
2020,7,23,7,102.2
2020,7,23,8,258.8
2020,7,23,9,296.5
2020,7,23,10,319.6
2020,7,23,11,333.5
2020,7,23,12,340
2020,7,23,13,338.4
2020,7,23,14,327.6
2020,7,23,15,236.5
2020,7,23,16,216.1
2020,7,23,17,197.2
2020,7,23,18,0
2020,7,23,19,0
2020,7,23,20,0
2020,7,23,21,0
2020,7,23,22,0
2020,7,23,23,0
2020,7,23,24,0
2020,7,24,1,0
2020,7,24,2,0
2020,7,24,3,0
2020,7,24,4,0
2020,7,24,5,0
2020,7,24,6,0
2020,7,24,7,155.2
2020,7,24,8,265.8
2020,7,24,9,304.6
2020,7,24,10,327.9
2020,7,24,11,342.6
2020,7,24,12,349.1
2020,7,24,13,347
2020,7,24,14,335
2020,7,24,15,317
2020,7,24,16,99.7
2020,7,24,17,0
2020,7,24,18,0
2020,7,24,19,0
2020,7,24,20,0
2020,7,24,21,0
2020,7,24,22,0
2020,7,24,23,0
2020,7,24,24,0
2020,7,25,1,0
2020,7,25,2,0
2020,7,25,3,0
2020,7,25,4,0
2020,7,25,5,0
2020,7,25,6,0
2020,7,25,7,93.6
2020,7,25,8,0
2020,7,25,9,209.3
2020,7,25,10,321.6
2020,7,25,11,336.2
2020,7,25,12,342.7
2020,7,25,13,340.6
2020,7,25,14,329.4
2020,7,25,15,312.1
2020,7,25,16,282.3
2020,7,25,17,130.4
2020,7,25,18,0
2020,7,25,19,0
2020,7,25,20,0
2020,7,25,21,0
2020,7,25,22,0
2020,7,25,23,0
2020,7,25,24,0
2020,7,26,1,0
2020,7,26,2,0
2020,7,26,3,0
2020,7,26,4,0
2020,7,26,5,0
2020,7,26,6,0
2020,7,26,7,14.9
2020,7,26,8,145.1
2020,7,26,9,299.7
2020,7,26,10,324.1
2020,7,26,11,338.7
2020,7,26,12,0
2020,7,26,13,0
2020,7,26,14,0
2020,7,26,15,139.4
2020,7,26,16,286.4
2020,7,26,17,236.7
2020,7,26,18,0
2020,7,26,19,0
2020,7,26,20,0
2020,7,26,21,0
2020,7,26,22,0
2020,7,26,23,0
2020,7,26,24,0
2020,7,27,1,0
2020,7,27,2,0
2020,7,27,3,0
2020,7,27,4,0
2020,7,27,5,0
2020,7,27,6,0
2020,7,27,7,103.5
2020,7,27,8,262.9
2020,7,27,9,301.8
2020,7,27,10,326.1
2020,7,27,11,341.1
2020,7,27,12,348.1
2020,7,27,13,346.2
2020,7,27,14,334.5
2020,7,27,15,315.9
2020,7,27,16,284.4
2020,7,27,17,231
2020,7,27,18,132.8
2020,7,27,19,0
2020,7,27,20,0
2020,7,27,21,0
2020,7,27,22,0
2020,7,27,23,0
2020,7,27,24,0
2020,7,28,1,0
2020,7,28,2,0
2020,7,28,3,0
2020,7,28,4,0
2020,7,28,5,0
2020,7,28,6,0
2020,7,28,7,100.2
2020,7,28,8,260
2020,7,28,9,299.2
2020,7,28,10,322.5
2020,7,28,11,336.7
2020,7,28,12,343.1
2020,7,28,13,340.3
2020,7,28,14,328.2
2020,7,28,15,309.4
2020,7,28,16,277.7
2020,7,28,17,226.6
2020,7,28,18,128.3
2020,7,28,19,0
2020,7,28,20,0
2020,7,28,21,0
2020,7,28,22,0
2020,7,28,23,0
2020,7,28,24,0
2020,7,29,1,0
2020,7,29,2,0
2020,7,29,3,0
2020,7,29,4,0
2020,7,29,5,0
2020,7,29,6,0
2020,7,29,7,98.3
2020,7,29,8,259
2020,7,29,9,298.6
2020,7,29,10,323.1
2020,7,29,11,338.2
2020,7,29,12,345.7
2020,7,29,13,343.8
2020,7,29,14,332.4
2020,7,29,15,314.3
2020,7,29,16,283.1
2020,7,29,17,232
2020,7,29,18,131.4
2020,7,29,19,0
2020,7,29,20,0
2020,7,29,21,0
2020,7,29,22,0
2020,7,29,23,0
2020,7,29,24,0
2020,7,30,1,0
2020,7,30,2,0
2020,7,30,3,0
2020,7,30,4,0
2020,7,30,5,0
2020,7,30,6,0
2020,7,30,7,104.2
2020,7,30,8,266.3
2020,7,30,9,306.1
2020,7,30,10,330.3
2020,7,30,11,344.9
2020,7,30,12,352.2
2020,7,30,13,350.2
2020,7,30,14,339.3
2020,7,30,15,321.8
2020,7,30,16,291.1
2020,7,30,17,240.1
2020,7,30,18,137.4
2020,7,30,19,0
2020,7,30,20,0
2020,7,30,21,0
2020,7,30,22,0
2020,7,30,23,0
2020,7,30,24,0
2020,7,31,1,0
2020,7,31,2,0
2020,7,31,3,0
2020,7,31,4,0
2020,7,31,5,0
2020,7,31,6,0
2020,7,31,7,111.1
2020,7,31,8,272.6
2020,7,31,9,312.2
2020,7,31,10,335.7
2020,7,31,11,349.9
2020,7,31,12,357.1
2020,7,31,13,354.7
2020,7,31,14,343.3
2020,7,31,15,325.1
2020,7,31,16,293.8
2020,7,31,17,241.8
2020,7,31,18,137.3
2020,7,31,19,0
2020,7,31,20,0
2020,7,31,21,0
2020,7,31,22,0
2020,7,31,23,0
2020,7,31,24,0
2020,8,1,1,0
2020,8,1,2,0
2020,8,1,3,0
2020,8,1,4,0
2020,8,1,5,0
2020,8,1,6,0
2020,8,1,7,109.4
2020,8,1,8,271.3
2020,8,1,9,310.9
2020,8,1,10,334.3
2020,8,1,11,348.2
2020,8,1,12,354.9
2020,8,1,13,352.4
2020,8,1,14,341.1
2020,8,1,15,323.8
2020,8,1,16,292.6
2020,8,1,17,240.5
2020,8,1,18,135.3
2020,8,1,19,0
2020,8,1,20,0
2020,8,1,21,0
2020,8,1,22,0
2020,8,1,23,0
2020,8,1,24,0
2020,8,2,1,0
2020,8,2,2,0
2020,8,2,3,0
2020,8,2,4,0
2020,8,2,5,0
2020,8,2,6,0
2020,8,2,7,105.9
2020,8,2,8,267.8
2020,8,2,9,307.4
2020,8,2,10,331.3
2020,8,2,11,346.2
2020,8,2,12,354.1
2020,8,2,13,352.6
2020,8,2,14,341.5
2020,8,2,15,323.3
2020,8,2,16,291.3
2020,8,2,17,238.6
2020,8,2,18,132.3
2020,8,2,19,0
2020,8,2,20,0
2020,8,2,21,0
2020,8,2,22,0
2020,8,2,23,0
2020,8,2,24,0
2020,8,3,1,0
2020,8,3,2,0
2020,8,3,3,0
2020,8,3,4,0
2020,8,3,5,0
2020,8,3,6,0
2020,8,3,7,109
2020,8,3,8,272.4
2020,8,3,9,312.2
2020,8,3,10,0
2020,8,3,11,261.2
2020,8,3,12,357.5
2020,8,3,13,356.1
2020,8,3,14,345.5
2020,8,3,15,328
2020,8,3,16,296.1
2020,8,3,17,243.3
2020,8,3,18,134.9
2020,8,3,19,0
2020,8,3,20,0
2020,8,3,21,0
2020,8,3,22,0
2020,8,3,23,0
2020,8,3,24,0
2020,8,4,1,0
2020,8,4,2,0
2020,8,4,3,0
2020,8,4,4,0
2020,8,4,5,0
2020,8,4,6,0
2020,8,4,7,113.6
2020,8,4,8,279.1
2020,8,4,9,320.1
2020,8,4,10,344.7
2020,8,4,11,359.2
2020,8,4,12,366.5
2020,8,4,13,363.9
2020,8,4,14,352.9
2020,8,4,15,333.9
2020,8,4,16,301.4
2020,8,4,17,247.2
2020,8,4,18,135.9
2020,8,4,19,0
2020,8,4,20,0
2020,8,4,21,0
2020,8,4,22,0
2020,8,4,23,0
2020,8,4,24,0
2020,8,5,1,0
2020,8,5,2,0
2020,8,5,3,0
2020,8,5,4,0
2020,8,5,5,0
2020,8,5,6,0
2020,8,5,7,113.1
2020,8,5,8,279.2
2020,8,5,9,320.1
2020,8,5,10,344.7
2020,8,5,11,359
2020,8,5,12,366.3
2020,8,5,13,364
2020,8,5,14,352.9
2020,8,5,15,334.6
2020,8,5,16,302.4
2020,8,5,17,248.1
2020,8,5,18,135.4
2020,8,5,19,0
2020,8,5,20,0
2020,8,5,21,0
2020,8,5,22,0
2020,8,5,23,0
2020,8,5,24,0
2020,8,6,1,0
2020,8,6,2,0
2020,8,6,3,0
2020,8,6,4,0
2020,8,6,5,0
2020,8,6,6,0
2020,8,6,7,110.6
2020,8,6,8,276.9
2020,8,6,9,317.8
2020,8,6,10,341.9
2020,8,6,11,355.4
2020,8,6,12,362.4
2020,8,6,13,359.5
2020,8,6,14,348.3
2020,8,6,15,330.3
2020,8,6,16,298.3
2020,8,6,17,243.9
2020,8,6,18,131
2020,8,6,19,0
2020,8,6,20,0
2020,8,6,21,0
2020,8,6,22,0
2020,8,6,23,0
2020,8,6,24,0
2020,8,7,1,0
2020,8,7,2,0
2020,8,7,3,0
2020,8,7,4,0
2020,8,7,5,0
2020,8,7,6,0
2020,8,7,7,106.3
2020,8,7,8,271.1
2020,8,7,9,311.1
2020,8,7,10,334.8
2020,8,7,11,348.2
2020,8,7,12,355
2020,8,7,13,351.5
2020,8,7,14,340
2020,8,7,15,320.9
2020,8,7,16,287.6
2020,8,7,17,232.2
2020,8,7,18,0
2020,8,7,19,0
2020,8,7,20,0
2020,8,7,21,0
2020,8,7,22,0
2020,8,7,23,0
2020,8,7,24,0
2020,8,8,1,0
2020,8,8,2,0
2020,8,8,3,0
2020,8,8,4,0
2020,8,8,5,0
2020,8,8,6,0
2020,8,8,7,100.8
2020,8,8,8,267.1
2020,8,8,9,308.2
2020,8,8,10,332.1
2020,8,8,11,345.9
2020,8,8,12,352.3
2020,8,8,13,349.3
2020,8,8,14,337.5
2020,8,8,15,318.3
2020,8,8,16,284.9
2020,8,8,17,228.9
2020,8,8,18,116.1
2020,8,8,19,0
2020,8,8,20,0
2020,8,8,21,0
2020,8,8,22,0
2020,8,8,23,0
2020,8,8,24,0
2020,8,9,1,0
2020,8,9,2,0
2020,8,9,3,0
2020,8,9,4,0
2020,8,9,5,0
2020,8,9,6,0
2020,8,9,7,96.5
2020,8,9,8,263.4
2020,8,9,9,305.1
2020,8,9,10,329.9
2020,8,9,11,344.3
2020,8,9,12,351.8
2020,8,9,13,349.4
2020,8,9,14,338.2
2020,8,9,15,319.5
2020,8,9,16,152.4
2020,8,9,17,0
2020,8,9,18,26.1
2020,8,9,19,0
2020,8,9,20,0
2020,8,9,21,0
2020,8,9,22,0
2020,8,9,23,0
2020,8,9,24,0
2020,8,10,1,0
2020,8,10,2,0
2020,8,10,3,0
2020,8,10,4,0
2020,8,10,5,0
2020,8,10,6,0
2020,8,10,7,90
2020,8,10,8,162.6
2020,8,10,9,230.1
2020,8,10,10,206
2020,8,10,11,172.1
2020,8,10,12,192.2
2020,8,10,13,257.1
2020,8,10,14,199.4
2020,8,10,15,318
2020,8,10,16,284.8
2020,8,10,17,225.9
2020,8,10,18,110.4
2020,8,10,19,0
2020,8,10,20,0
2020,8,10,21,0
2020,8,10,22,0
2020,8,10,23,0
2020,8,10,24,0
2020,8,11,1,0
2020,8,11,2,0
2020,8,11,3,0
2020,8,11,4,0
2020,8,11,5,0
2020,8,11,6,0
2020,8,11,7,101
2020,8,11,8,269.5
2020,8,11,9,311.4
2020,8,11,10,336.6
2020,8,11,11,351.4
2020,8,11,12,359.4
2020,8,11,13,356.9
2020,8,11,14,346.6
2020,8,11,15,328.3
2020,8,11,16,295.1
2020,8,11,17,237.5
2020,8,11,18,117.2
2020,8,11,19,0
2020,8,11,20,0
2020,8,11,21,0
2020,8,11,22,0
2020,8,11,23,0
2020,8,11,24,0
2020,8,12,1,0
2020,8,12,2,0
2020,8,12,3,0
2020,8,12,4,0
2020,8,12,5,0
2020,8,12,6,0
2020,8,12,7,98.9
2020,8,12,8,267.4
2020,8,12,9,309.3
2020,8,12,10,333.9
2020,8,12,11,347.6
2020,8,12,12,354.3
2020,8,12,13,350.6
2020,8,12,14,339.2
2020,8,12,15,319.7
2020,8,12,16,286.1
2020,8,12,17,227.8
2020,8,12,18,108.9
2020,8,12,19,0
2020,8,12,20,0
2020,8,12,21,0
2020,8,12,22,0
2020,8,12,23,0
2020,8,12,24,0
2020,8,13,1,0
2020,8,13,2,0
2020,8,13,3,0
2020,8,13,4,0
2020,8,13,5,0
2020,8,13,6,0
2020,8,13,7,97.3
2020,8,13,8,266.9
2020,8,13,9,309.4
2020,8,13,10,334.8
2020,8,13,11,349.2
2020,8,13,12,356.6
2020,8,13,13,354
2020,8,13,14,342.9
2020,8,13,15,323.5
2020,8,13,16,289.4
2020,8,13,17,230
2020,8,13,18,108.3
2020,8,13,19,0
2020,8,13,20,0
2020,8,13,21,0
2020,8,13,22,0
2020,8,13,23,0
2020,8,13,24,0
2020,8,14,1,0
2020,8,14,2,0
2020,8,14,3,0
2020,8,14,4,0
2020,8,14,5,0
2020,8,14,6,0
2020,8,14,7,95.3
2020,8,14,8,265.2
2020,8,14,9,306.6
2020,8,14,10,331.3
2020,8,14,11,345.3
2020,8,14,12,351.9
2020,8,14,13,348.5
2020,8,14,14,337.2
2020,8,14,15,318.4
2020,8,14,16,285
2020,8,14,17,226.1
2020,8,14,18,104.5
2020,8,14,19,0
2020,8,14,20,0
2020,8,14,21,0
2020,8,14,22,0
2020,8,14,23,0
2020,8,14,24,0
2020,8,15,1,0
2020,8,15,2,0
2020,8,15,3,0
2020,8,15,4,0
2020,8,15,5,0
2020,8,15,6,0
2020,8,15,7,99.4
2020,8,15,8,271
2020,8,15,9,313.9
2020,8,15,10,338.8
2020,8,15,11,353.2
2020,8,15,12,360.2
2020,8,15,13,356.8
2020,8,15,14,345.9
2020,8,15,15,326.1
2020,8,15,16,292
2020,8,15,17,231.6
2020,8,15,18,106
2020,8,15,19,0
2020,8,15,20,0
2020,8,15,21,0
2020,8,15,22,0
2020,8,15,23,0
2020,8,15,24,0
2020,8,16,1,0
2020,8,16,2,0
2020,8,16,3,0
2020,8,16,4,0
2020,8,16,5,0
2020,8,16,6,0
2020,8,16,7,102.1
2020,8,16,8,275.2
2020,8,16,9,318.3
2020,8,16,10,343.7
2020,8,16,11,358.1
2020,8,16,12,365.5
2020,8,16,13,362.7
2020,8,16,14,351.8
2020,8,16,15,332.3
2020,8,16,16,297.9
2020,8,16,17,236.4
2020,8,16,18,107.3
2020,8,16,19,0
2020,8,16,20,0
2020,8,16,21,0
2020,8,16,22,0
2020,8,16,23,0
2020,8,16,24,0
2020,8,17,1,0
2020,8,17,2,0
2020,8,17,3,0
2020,8,17,4,0
2020,8,17,5,0
2020,8,17,6,0
2020,8,17,7,102.1
2020,8,17,8,275.8
2020,8,17,9,319.4
2020,8,17,10,345.2
2020,8,17,11,359.4
2020,8,17,12,366.5
2020,8,17,13,363.9
2020,8,17,14,352.9
2020,8,17,15,333.2
2020,8,17,16,298.6
2020,8,17,17,235.9
2020,8,17,18,105.2
2020,8,17,19,0
2020,8,17,20,0
2020,8,17,21,0
2020,8,17,22,0
2020,8,17,23,0
2020,8,17,24,0
2020,8,18,1,0
2020,8,18,2,0
2020,8,18,3,0
2020,8,18,4,0
2020,8,18,5,0
2020,8,18,6,0
2020,8,18,7,100.6
2020,8,18,8,274.9
2020,8,18,9,318.6
2020,8,18,10,343.9
2020,8,18,11,357.9
2020,8,18,12,364.9
2020,8,18,13,361.8
2020,8,18,14,350.8
2020,8,18,15,331.1
2020,8,18,16,296.1
2020,8,18,17,232.8
2020,8,18,18,101
2020,8,18,19,0
2020,8,18,20,0
2020,8,18,21,0
2020,8,18,22,0
2020,8,18,23,0
2020,8,18,24,0
2020,8,19,1,0
2020,8,19,2,0
2020,8,19,3,0
2020,8,19,4,0
2020,8,19,5,0
2020,8,19,6,0
2020,8,19,7,100.9
2020,8,19,8,275.9
2020,8,19,9,319.9
2020,8,19,10,345.2
2020,8,19,11,359.2
2020,8,19,12,365.9
2020,8,19,13,362.1
2020,8,19,14,350.5
2020,8,19,15,330.1
2020,8,19,16,294.5
2020,8,19,17,230.3
2020,8,19,18,97.3
2020,8,19,19,0
2020,8,19,20,0
2020,8,19,21,0
2020,8,19,22,0
2020,8,19,23,0
2020,8,19,24,0
2020,8,20,1,0
2020,8,20,2,0
2020,8,20,3,0
2020,8,20,4,0
2020,8,20,5,0
2020,8,20,6,0
2020,8,20,7,94.8
2020,8,20,8,270.2
2020,8,20,9,314.6
2020,8,20,10,340.3
2020,8,20,11,354.4
2020,8,20,12,360.9
2020,8,20,13,357.5
2020,8,20,14,345.9
2020,8,20,15,325.4
2020,8,20,16,289.3
2020,8,20,17,224.7
2020,8,20,18,91.8
2020,8,20,19,0
2020,8,20,20,0
2020,8,20,21,0
2020,8,20,22,0
2020,8,20,23,0
2020,8,20,24,0
2020,8,21,1,0
2020,8,21,2,0
2020,8,21,3,0
2020,8,21,4,0
2020,8,21,5,0
2020,8,21,6,0
2020,8,21,7,85.4
2020,8,21,8,259.9
2020,8,21,9,303.5
2020,8,21,10,329.7
2020,8,21,11,343.8
2020,8,21,12,350.8
2020,8,21,13,347
2020,8,21,14,335.1
2020,8,21,15,313.8
2020,8,21,16,277.2
2020,8,21,17,211.6
2020,8,21,18,0
2020,8,21,19,0
2020,8,21,20,0
2020,8,21,21,0
2020,8,21,22,0
2020,8,21,23,0
2020,8,21,24,0
2020,8,22,1,0
2020,8,22,2,0
2020,8,22,3,0
2020,8,22,4,0
2020,8,22,5,0
2020,8,22,6,0
2020,8,22,7,83.6
2020,8,22,8,259.4
2020,8,22,9,303.8
2020,8,22,10,329.9
2020,8,22,11,344.4
2020,8,22,12,351.2
2020,8,22,13,348.2
2020,8,22,14,0
2020,8,22,15,0
2020,8,22,16,226.4
2020,8,22,17,212.7
2020,8,22,18,0
2020,8,22,19,0
2020,8,22,20,0
2020,8,22,21,0
2020,8,22,22,0
2020,8,22,23,0
2020,8,22,24,0
2020,8,23,1,0
2020,8,23,2,0
2020,8,23,3,0
2020,8,23,4,0
2020,8,23,5,0
2020,8,23,6,0
2020,8,23,7,86.1
2020,8,23,8,262.6
2020,8,23,9,307
2020,8,23,10,332.8
2020,8,23,11,347.3
2020,8,23,12,354.2
2020,8,23,13,351.4
2020,8,23,14,341
2020,8,23,15,320.6
2020,8,23,16,0
2020,8,23,17,127.7
2020,8,23,18,0
2020,8,23,19,0
2020,8,23,20,0
2020,8,23,21,0
2020,8,23,22,0
2020,8,23,23,0
2020,8,23,24,0
2020,8,24,1,0
2020,8,24,2,0
2020,8,24,3,0
2020,8,24,4,0
2020,8,24,5,0
2020,8,24,6,0
2020,8,24,7,92.6
2020,8,24,8,270.9
2020,8,24,9,315.2
2020,8,24,10,340.3
2020,8,24,11,354.4
2020,8,24,12,361.3
2020,8,24,13,358.3
2020,8,24,14,347.5
2020,8,24,15,326.6
2020,8,24,16,0
2020,8,24,17,133
2020,8,24,18,0
2020,8,24,19,0
2020,8,24,20,0
2020,8,24,21,0
2020,8,24,22,0
2020,8,24,23,0
2020,8,24,24,0
2020,8,25,1,0
2020,8,25,2,0
2020,8,25,3,0
2020,8,25,4,0
2020,8,25,5,0
2020,8,25,6,0
2020,8,25,7,97.7
2020,8,25,8,277.6
2020,8,25,9,322.8
2020,8,25,10,348.4
2020,8,25,11,362.6
2020,8,25,12,369
2020,8,25,13,365.4
2020,8,25,14,354.1
2020,8,25,15,333.1
2020,8,25,16,296.6
2020,8,25,17,226.8
2020,8,25,18,0
2020,8,25,19,0
2020,8,25,20,0
2020,8,25,21,0
2020,8,25,22,0
2020,8,25,23,0
2020,8,25,24,0
2020,8,26,1,0
2020,8,26,2,0
2020,8,26,3,0
2020,8,26,4,0
2020,8,26,5,0
2020,8,26,6,0
2020,8,26,7,96.2
2020,8,26,8,277.6
2020,8,26,9,324.2
2020,8,26,10,350.5
2020,8,26,11,365.5
2020,8,26,12,372.3
2020,8,26,13,369.2
2020,8,26,14,357.5
2020,8,26,15,336.3
2020,8,26,16,298.6
2020,8,26,17,226.8
2020,8,26,18,0
2020,8,26,19,0
2020,8,26,20,0
2020,8,26,21,0
2020,8,26,22,0
2020,8,26,23,0
2020,8,26,24,0
2020,8,27,1,0
2020,8,27,2,0
2020,8,27,3,0
2020,8,27,4,0
2020,8,27,5,0
2020,8,27,6,0
2020,8,27,7,91.4
2020,8,27,8,272.7
2020,8,27,9,319
2020,8,27,10,345.3
2020,8,27,11,360
2020,8,27,12,366.3
2020,8,27,13,362.9
2020,8,27,14,351.6
2020,8,27,15,329.7
2020,8,27,16,292.2
2020,8,27,17,220.2
2020,8,27,18,0
2020,8,27,19,0
2020,8,27,20,0
2020,8,27,21,0
2020,8,27,22,0
2020,8,27,23,0
2020,8,27,24,0
2020,8,28,1,0
2020,8,28,2,0
2020,8,28,3,0
2020,8,28,4,0
2020,8,28,5,0
2020,8,28,6,0
2020,8,28,7,93.3
2020,8,28,8,275.9
2020,8,28,9,322.1
2020,8,28,10,347.5
2020,8,28,11,361
2020,8,28,12,366.5
2020,8,28,13,361.7
2020,8,28,14,349.3
2020,8,28,15,326.8
2020,8,28,16,287.5
2020,8,28,17,213.8
2020,8,28,18,0
2020,8,28,19,0
2020,8,28,20,0
2020,8,28,21,0
2020,8,28,22,0
2020,8,28,23,0
2020,8,28,24,0
2020,8,29,1,0
2020,8,29,2,0
2020,8,29,3,0
2020,8,29,4,0
2020,8,29,5,0
2020,8,29,6,0
2020,8,29,7,82.9
2020,8,29,8,264.8
2020,8,29,9,310.6
2020,8,29,10,336.5
2020,8,29,11,351
2020,8,29,12,357.2
2020,8,29,13,354.2
2020,8,29,14,342.3
2020,8,29,15,320.5
2020,8,29,16,281.6
2020,8,29,17,207.9
2020,8,29,18,0
2020,8,29,19,0
2020,8,29,20,0
2020,8,29,21,0
2020,8,29,22,0
2020,8,29,23,0
2020,8,29,24,0
2020,8,30,1,0
2020,8,30,2,0
2020,8,30,3,0
2020,8,30,4,0
2020,8,30,5,0
2020,8,30,6,0
2020,8,30,7,80.9
2020,8,30,8,262.6
2020,8,30,9,309.6
2020,8,30,10,335.6
2020,8,30,11,350
2020,8,30,12,355.5
2020,8,30,13,351.4
2020,8,30,14,0
2020,8,30,15,0
2020,8,30,16,127.8
2020,8,30,17,200.3
2020,8,30,18,0
2020,8,30,19,0
2020,8,30,20,0
2020,8,30,21,0
2020,8,30,22,0
2020,8,30,23,0
2020,8,30,24,0
2020,8,31,1,0
2020,8,31,2,0
2020,8,31,3,0
2020,8,31,4,0
2020,8,31,5,0
2020,8,31,6,0
2020,8,31,7,75.6
2020,8,31,8,258.8
2020,8,31,9,306.7
2020,8,31,10,333.3
2020,8,31,11,348.1
2020,8,31,12,354.4
2020,8,31,13,350.6
2020,8,31,14,159.4
2020,8,31,15,207
2020,8,31,16,167.6
2020,8,31,17,157.7
2020,8,31,18,0
2020,8,31,19,0
2020,8,31,20,0
2020,8,31,21,0
2020,8,31,22,0
2020,8,31,23,0
2020,8,31,24,0
2020,9,1,1,0
2020,9,1,2,0
2020,9,1,3,0
2020,9,1,4,0
2020,9,1,5,0
2020,9,1,6,0
2020,9,1,7,77.6
2020,9,1,8,261.2
2020,9,1,9,308.3
2020,9,1,10,334.5
2020,9,1,11,349
2020,9,1,12,355
2020,9,1,13,351.6
2020,9,1,14,339.3
2020,9,1,15,0
2020,9,1,16,0
2020,9,1,17,57.4
2020,9,1,18,0
2020,9,1,19,0
2020,9,1,20,0
2020,9,1,21,0
2020,9,1,22,0
2020,9,1,23,0
2020,9,1,24,0
2020,9,2,1,0
2020,9,2,2,0
2020,9,2,3,0
2020,9,2,4,0
2020,9,2,5,0
2020,9,2,6,0
2020,9,2,7,70.6
2020,9,2,8,255.3
2020,9,2,9,303.3
2020,9,2,10,331.2
2020,9,2,11,346.2
2020,9,2,12,352.9
2020,9,2,13,349
2020,9,2,14,336.6
2020,9,2,15,185
2020,9,2,16,228.4
2020,9,2,17,193.9
2020,9,2,18,0
2020,9,2,19,0
2020,9,2,20,0
2020,9,2,21,0
2020,9,2,22,0
2020,9,2,23,0
2020,9,2,24,0
2020,9,3,1,0
2020,9,3,2,0
2020,9,3,3,0
2020,9,3,4,0
2020,9,3,5,0
2020,9,3,6,0
2020,9,3,7,69.6
2020,9,3,8,254.9
2020,9,3,9,303.2
2020,9,3,10,331
2020,9,3,11,346
2020,9,3,12,352.3
2020,9,3,13,348.9
2020,9,3,14,337
2020,9,3,15,133.6
2020,9,3,16,273.8
2020,9,3,17,194.8
2020,9,3,18,0
2020,9,3,19,0
2020,9,3,20,0
2020,9,3,21,0
2020,9,3,22,0
2020,9,3,23,0
2020,9,3,24,0
2020,9,4,1,0
2020,9,4,2,0
2020,9,4,3,0
2020,9,4,4,0
2020,9,4,5,0
2020,9,4,6,0
2020,9,4,7,69.3
2020,9,4,8,255.1
2020,9,4,9,303.3
2020,9,4,10,331
2020,9,4,11,346.3
2020,9,4,12,353
2020,9,4,13,350.4
2020,9,4,14,338.7
2020,9,4,15,224.4
2020,9,4,16,274.4
2020,9,4,17,193.5
2020,9,4,18,0
2020,9,4,19,0
2020,9,4,20,0
