unit,load_min,load_2,load_3,load_4,load_max,load_total,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),a4,a3,a2,a1,a0,unit_type,fuel_type,group_type,source
10870_TURB3,18.7902439,21.36719164,23.94413937,26.52108711,29.09803484,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
10870_TURB4,19.37743902,22.03491638,24.69239373,27.34987108,30.00734843,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
10870_TURBIN,34.05731707,38.72803484,43.39875261,48.06947038,52.74018815,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
108_SGU1,100.825,162.8,224.775,286.75,348.725,1433086.775,0.289124668,12.67436963,11.54356996,11.01942009,10.74271103,10.59782552,6.87995E-10,-7.84804E-07,0.000350221,-0.075563534,17.46611796,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1091_1,65.675,77.7,89.725,101.75,113.775,153221.625,0.577235772,12.63955507,12.62511081,12.34211091,12.18410079,11.85504562,-1.37415E-06,0.000497855,-0.06700307,3.95103363,-73.30944513,Cyclone boiler,Coal,Boiler (Coal),Fit
1091_2,97.125,133.43125,169.7375,206.04375,242.35,552383.175,0.400763359,11.74568946,10.9658559,10.91172652,10.82633418,10.57597376,1.49463E-08,-1.16987E-05,0.003341885,-0.415580294,29.97245615,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1091_3,252.525,317.04375,381.5625,446.08125,510.6,1756318.775,0.494565217,10.21509739,9.920436999,9.949462936,10.07619133,9.954383754,-2.89166E-10,2.63787E-07,-3.64167E-05,-0.021223008,14.82474965,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
10_1,91.575,131.58125,171.5875,211.59375,251.6,996003,0.363970588,10.01671519,9.860860316,10.0524201,10.2349992,10.04940902,-4.54342E-11,-9.0013E-07,0.000468646,-0.074237385,13.57939222,Cell burner boiler,Coal,Boiler (Coal),Fit
10_2,94.35,131.11875,167.8875,204.65625,241.425,978330.875,0.390804598,10.19493979,9.966597653,10.0785443,10.06844425,10.00957733,1.22103E-08,-8.85205E-06,0.002331826,-0.263307197,20.74744725,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
10_CT10,46.224,51.039,55.854,60.669,65.484,1527.318,0.705882353,14.60377673,14.04450562,13.55147911,13.66966747,12.87833978,-0.000160129,0.035047067,-2.85835758,102.8812394,-1364.025034,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT2,44.298,52.965,61.632,70.299,78.966,3984.894,0.56097561,14.90104612,14.21986534,13.91555698,13.45979119,13.40768185,8.00055E-06,-0.001968932,0.180097719,-7.298707489,125.1560298,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT3,40.446,50.31675,60.1875,70.05825,79.929,8197.056,0.506024096,14.46782962,14.24478722,13.76959071,13.27174591,13.21861067,1.04399E-06,-0.000190957,0.011570386,-0.28320383,16.83532633,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT4,40.446,49.83525,59.2245,68.61375,78.003,5958.081,0.518518519,14.30234201,14.12283376,13.75146367,13.25297795,13.11760763,2.28113E-06,-0.000484521,0.037157675,-1.249556686,30.01016659,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT5,44.298,50.5575,56.817,63.0765,69.336,3225.087,0.638888889,14.86652687,14.0139656,13.96721992,13.7072226,13.48017424,3.4341E-05,-0.008067211,0.70584594,-27.28989255,407.6825202,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT6,38.52,49.113,59.706,70.299,80.892,6990.417,0.476190476,14.92890218,14.33020635,13.8354763,13.31679278,13.19802596,1.82594E-06,-0.00041533,0.035026699,-1.345593704,34.50726629,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT7,39.483,46.46475,53.4465,60.42825,67.41,3323.313,0.585714286,14.6435322,14.53251896,14.25466205,13.90516303,13.56037781,-3.30478E-07,0.00011266,-0.013118477,0.591666739,5.602111534,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT8,40.446,46.94625,53.4465,59.94675,66.447,1203.75,0.608695652,14.92409093,14.58918265,14.24551457,13.83392057,13.69215946,9.26354E-06,-0.001895887,0.144021024,-4.86665116,76.81046193,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
10_CT9,50.076,54.4095,58.743,63.0765,67.41,1108.413,0.742857143,15.13022141,14.88216676,14.48820114,13.96957301,12.93091635,-4.9223E-05,0.011182925,-0.954016123,36.12867476,-496.4841578,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1104_1,83.25,111.23125,139.2125,167.19375,195.175,1049760.3,0.426540284,11.3507257,11.3541944,11.23335613,11.3053137,11.63846425,-1.69046E-08,1.08797E-05,-0.002441736,0.227700096,3.852009779,Tangentially-fired,Coal,Boiler (Coal),Fit
1122_7,13.41656419,16.88444329,20.35232239,23.8202015,27.2880806,,0.491663902,11.35165522,11.01892959,10.81695294,10.71962697,10.64179918,,,,,,Tangentially-fired,Coal,Boiler (Coal),Generic
1122_8,29.6,33.99375,38.3875,42.78125,47.175,184335.85,0.62745098,13.26808855,12.64526792,12.60074003,12.58959924,12.40905539,3.8249E-05,-0.006607712,0.422904523,-11.90392497,137.0967685,Dry bottom wall-fired boiler,"Coal, Natural Gas",Boiler (Coal),Fit
1131_7,16.77070524,21.10555411,25.44040299,29.77525187,34.11010075,,0.491663902,11.35165522,11.01892959,10.81695294,10.71962697,10.64179918,,,,,,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Generic
113_1,50.875,65.675,80.475,95.275,110.075,615013.075,0.462184874,13.72059558,13.00721541,12.52578228,12.20709334,11.94146994,-3.5151E-08,6.71678E-06,0.000123469,-0.103115258,17.99804283,Tangentially-fired,Coal,Boiler (Coal),Fit
113_2,106.375,139.2125,172.05,204.8875,237.725,1077695.3,0.447470817,11.70555566,11.29887493,11.14789084,11.14452671,11.31417898,4.78302E-09,-3.48626E-06,0.001013227,-0.138636811,18.57171361,Tangentially-fired,Coal,Boiler (Coal),Fit
113_3,103.6,143.14375,182.6875,222.23125,261.775,1280717.075,0.395759717,13.81696043,12.67123798,12.19211827,12.08658897,12.22175734,2.72849E-09,-2.56782E-06,0.000976143,-0.172595791,23.76192298,Tangentially-fired,Coal,Boiler (Coal),Fit
113_4,187.775,235.64375,283.5125,331.38125,379.25,1757189.2,0.495121951,14.04730661,13.0724113,12.39706861,11.57948721,12.27687949,1.66569E-08,-1.79663E-05,0.007178623,-1.274146493,98.42984025,Tangentially-fired,Coal,Boiler (Coal),Fit
1167_8,30.60653705,38.51763626,46.42873546,54.33983466,62.25093386,,0.491663902,11.35165522,11.01892959,10.81695294,10.71962697,10.64179918,,,,,,Cyclone boiler,Coal,Boiler (Coal),Generic
1167_9,42.55,69.60625,96.6625,123.71875,150.775,729812.05,0.282208589,13.88210779,12.76071612,12.3089581,12.06237928,12.07226615,4.01005E-08,-1.72432E-05,0.002863001,-0.226650562,19.53953736,Tangentially-fired,Coal,Boiler (Coal),Fit
116_1,25.038,44.298,63.558,82.818,102.078,52067.484,0.245283019,12.77134025,11.32847199,11.04621972,10.74231834,11.13041476,5.74092E-07,-0.000151419,0.014714773,-0.638244312,21.6780892,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
116_2,23.112,34.90875,46.7055,58.50225,70.299,36613.26,0.328767123,13.59590489,11.89612127,11.58967574,11.48577058,11.15934334,1.64747E-06,-0.000389807,0.033554012,-1.260714254,29.1524971,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
117_CC4,51.039,64.28025,77.5215,90.76275,104.004,104299.641,0.490740741,12.78120823,10.03892698,8.739241485,8.603297062,8.319057733,-1.40039E-06,0.000377137,-0.033649831,0.98327655,9.613366698,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
117_CC5A,150.228,169.24725,188.2665,207.28575,226.305,751051.404,0.663829787,8.155779901,7.998580132,7.921260797,7.814278328,7.839668112,8.64791E-08,-6.44887E-05,0.01795975,-2.218540458,110.715365,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
117_CC5B,150.228,169.24725,188.2665,207.28575,226.305,643231.998,0.663829787,8.225466969,8.085893139,8.021299413,7.919691545,7.883210931,6.81874E-08,-5.1469E-05,0.014492697,-1.80851454,92.60808503,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
118_CT3,32.742,42.8535,52.965,63.0765,73.188,13246.065,0.447368421,16.32899378,14.65470495,13.63156779,12.90315035,12.4507166,1.34602E-06,-0.000315409,0.028764726,-1.276102015,36.79837813,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1206_1G,17.02865854,19.36401742,21.69937631,24.03473519,26.37009408,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
1206_2G,17.02865854,19.36401742,21.69937631,24.03473519,26.37009408,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
120_1,23.112,34.90875,46.7055,58.50225,70.299,280239.741,0.328767123,12.66389652,11.71087823,11.34227731,11.26187581,11.25802532,1.8195E-07,-5.97722E-05,0.007003784,-0.352662484,17.75946732,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
120_CT5,17.334,24.5565,31.779,39.0015,46.224,17498.673,0.375,14.28670295,12.22996748,11.40784125,10.79892461,10.5374068,1.76946E-05,-0.002445511,0.127048781,-3.026150571,39.70743853,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
120_CT6,17.334,24.5565,31.779,39.0015,46.224,19897.506,0.375,14.17197073,12.21491383,11.33156683,10.78082192,10.47325258,9.9787E-06,-0.001452154,0.080646273,-2.096816504,32.94897531,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1217_1,3.852,12.0375,20.223,28.4085,36.594,1866.294,0.105263158,24.50054773,13.31272926,12.73610249,12.8590561,13.08722429,8.6476E-05,-0.008591533,0.30846984,-4.716926312,38.56511743,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1217_2,43.335,52.002,60.669,69.336,78.003,2323.719,0.555555556,14.31809422,14.23743815,13.04351623,12.48206696,11.9982572,-1.69883E-05,0.004275084,-0.397433841,16.07919318,-224.1184769,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1230_1,23.112,30.09375,37.0755,44.05725,51.039,612.468,0.452830189,12.17918373,12.07926335,12.01797102,11.57548304,12.01434999,2.95022E-05,-0.004168879,0.215020724,-4.812769147,51.60490882,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1233_4,30.816,51.039,71.262,91.485,111.708,71708.832,0.275862069,12.06475533,11.1137499,10.7605974,10.54859208,10.65320633,1.57487E-07,-4.77251E-05,0.00551254,-0.299370759,17.30990671,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1235_3,17.334,35.1495,52.965,70.7805,88.596,1187.379,0.195652174,13.7655289,10.44642596,10.35396138,10.06297197,10.23058494,1.6885E-06,-0.000398519,0.034053679,-1.254756272,27.20661897,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1239_12,81.855,103.76325,125.6715,147.57975,169.488,73073.403,0.482954545,13.0586559,12.0003635,11.26031011,10.8556864,10.451734,-6.36558E-08,2.94822E-05,-0.004703205,0.265705527,9.510208731,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1240_1,30.73390517,53.65713978,76.58037438,99.50360899,122.4268436,,0.251038941,14.262605,12.64470869,12.09319467,11.92208266,11.71416697,,,,,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Scale Generic
1240_2,59.10366379,103.1868073,147.2699507,191.3530942,235.4362377,,0.251038941,15.05917329,13.44127699,12.88976297,12.71865096,12.51073526,,,,,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Scale Generic
1240_E1CT,53.4347561,60.76295122,68.09114634,75.41934146,82.74753659,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
1240_E2CT,52.965,57.2985,61.632,65.9655,70.299,6592.698,0.753424658,7.501121205,7.120830601,7.046974313,6.970275183,6.965875361,4.54191E-05,-0.011436841,1.078549404,-45.1627081,715.7773825,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1240_E3CT,110.745,123.02325,135.3015,147.57975,159.858,47309.301,0.692771084,12.00602071,11.57741575,11.22852115,10.516597,9.654391811,1.20173E-06,-0.000660739,0.134814751,-12.14172125,419.8846051,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1241_1,430.125,505.5125,580.9,656.2875,731.675,3198021,0.587863464,11.87507108,11.14396627,10.84481676,10.65320039,10.48577087,3.10989E-10,-8.01925E-07,0.000775559,-0.335873844,66.02848712,Cyclone boiler,Coal,Boiler (Coal),Fit
1241_2,366.3,436.6,506.9,577.2,647.5,3580794.325,0.565714286,11.32993212,11.52711793,11.3073867,11.16422777,10.98648436,-1.0315E-09,2.18317E-06,-0.001716858,0.592031529,-63.90013894,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1242_3,20.223,36.594,52.965,69.336,85.707,24557.463,0.235955056,15.99783291,13.10433336,12.94110558,12.46326755,12.71007841,2.36913E-06,-0.000540016,0.044707438,-1.608561301,34.31378431,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1242_4,20.223,35.1495,50.076,65.0025,79.929,8184.537,0.253012048,17.67144306,14.44019646,14.36211524,13.47949317,13.95018108,5.13326E-06,-0.001073312,0.081059243,-2.644396135,46.01665006,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1248_4,27.08022414,47.27831897,67.47641379,87.67450862,107.8726034,,0.251038941,13.136546,11.51864969,10.96713568,10.79602367,10.58810797,,,,,,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Generic
124_GT1,38.52,46.46475,54.4095,62.35425,70.299,3805.776,0.547945205,15.62163631,14.44380423,13.88995117,13.22315299,12.87455665,1.22162E-05,-0.002709529,0.223617558,-8.214477588,128.2108487,Combustion turbine,Natural Gas,Combustion turbine (Natural Gas),Fit
1250_3,27.75,32.60625,37.4625,42.31875,47.175,193918.85,0.588235294,11.53204942,12.7188424,12.37295812,12.25768431,12.34886076,-0.000133912,0.021332101,-1.261794101,32.81000792,-303.7269691,Tangentially-fired,Coal,Boiler (Coal),Fit
1250_4,49.025,63.3625,77.7,92.0375,106.375,502635.75,0.460869565,11.71722526,11.123817,10.90824427,10.7617947,10.68457232,3.04506E-07,-0.000103366,0.013169857,-0.756643614,27.57912864,Tangentially-fired,Coal,Boiler (Coal),Fit
1250_5,139.675,196.5625,253.45,310.3375,367.225,1646188.275,0.380352645,10.69275179,10.58900234,10.5947788,10.47843518,10.43245458,1.68741E-09,-1.72842E-06,0.000639512,-0.10188801,16.51523609,Tangentially-fired,Coal,Boiler (Coal),Fit
1252_10,58.275,75.85,93.425,111,128.575,633354.9,0.45323741,11.44624238,11.06704537,10.84680315,10.78123814,11.26923829,1.76072E-07,-5.97406E-05,0.007718995,-0.462309523,21.96592033,Tangentially-fired,Coal,Boiler (Coal),Fit
1252_9,37.925,46.01875,54.1125,62.20625,70.3,392472.875,0.539473684,12.40682866,12.01798095,11.75915448,11.59732403,11.37829354,-1.17649E-06,0.000225225,-0.015075436,0.374649329,10.02962607,Tangentially-fired,Coal,Boiler (Coal),Fit
126_1,19.26,32.2605,45.261,58.2615,71.262,25429.941,0.27027027,12.99923771,11.80152173,11.50002094,11.26069442,11.42187812,1.71008E-06,-0.000328399,0.02346681,-0.757881457,21.00200108,Tangentially-fired,Natural Gas,Boiler (Natural Gas),Fit
126_2,19.26,32.2605,45.261,58.2615,71.262,39075.651,0.27027027,13.47467913,11.9064645,11.41438833,11.04775334,11.03110138,1.71425E-06,-0.000337895,0.024891343,-0.840771064,22.61273798,Tangentially-fired,Natural Gas,Boiler (Natural Gas),Fit
126_3,21.186,39.0015,56.817,74.6325,92.448,137313.207,0.229166667,12.19083654,10.99678768,10.49956237,10.34018113,10.57806409,1.73057E-07,-4.3745E-05,0.00458173,-0.240982864,15.62092367,Tangentially-fired,Natural Gas,Boiler (Natural Gas),Fit
126_4,37.925,59.43125,80.9375,102.44375,123.95,535820.125,0.305970149,12.28844695,11.49451782,11.05676851,10.88174315,11.54306164,1.29929E-07,-3.80418E-05,0.004354049,-0.248856912,17.27019676,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1271_4,9.63,16.13025,22.6305,29.13075,35.631,18154.476,0.27027027,13.91047883,12.15896233,11.78650905,11.88759507,11.59207207,8.25605E-07,-0.000613491,0.044682541,-1.116182665,21.05637885,Dry bottom wall-fired boiler,Pipeline Natural Gas,Boiler (Natural Gas),Fit
127_1,199.8,310.3375,420.875,531.4125,641.95,1876776.9,0.311239193,11.66999038,11.11495455,11.24896615,11.07810817,11.09053885,4.13638E-10,-7.27565E-07,0.000461492,-0.124962825,23.35869099,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1295_1,30.525,39.3125,48.1,56.8875,65.675,131672.825,0.464788732,14.7561572,14.06883616,13.5976625,12.74175682,11.83560633,6.53596E-06,-0.001290233,0.092454847,-2.921257779,48.80321329,Cyclone boiler,"Coal, Natural Gas",Boiler (Coal),Fit
1295_2,61.975,66.1375,70.3,74.4625,78.625,126516.875,0.788235294,10.47540122,10.83222593,10.91697147,10.64007808,10.26323329,4.87511E-05,-0.013509933,1.392369008,-63.24192044,1078.642325,Dry bottom wall-fired boiler,"Coal, Natural Gas",Boiler (Coal),Fit
130_1,257.15,338.31875,419.4875,500.65625,581.825,1264560.1,0.441971383,10.32123768,10.06734492,10.09431851,10.2135356,10.44436249,1.99652E-10,-3.61382E-07,0.000249674,-0.076570108,18.77331644,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
130_2,270.1,341.09375,412.0875,483.08125,554.075,544515.125,0.487479132,11.24934398,11.24184066,11.20663707,11.01759217,11.29908615,1.23104E-09,-1.91314E-06,0.001089382,-0.269944962,35.83305243,Tangentially-fired,Coal,Boiler (Coal),Fit
130_3,277.5,356.125,434.75,513.375,592,3282526.225,0.46875,11.54555013,11.234934,10.99408413,10.90585883,10.94990652,-1.1253E-10,2.06406E-07,-0.000128551,0.029566059,9.496761962,Tangentially-fired,Coal,Boiler (Coal),Fit
130_4,278.425,361.675,444.925,528.175,611.425,3218864.95,0.455370651,12.11270374,11.70445394,11.27648018,11.05909245,10.9986987,-2.46275E-10,4.63819E-07,-0.000309682,0.082831341,4.526159912,Tangentially-fired,Coal,Boiler (Coal),Fit
1336_S-2,25.038,41.64975,58.2615,74.87325,91.485,84658.293,0.273684211,11.78734984,10.9146483,10.64588117,10.59661274,10.55374884,9.3754E-08,-3.27116E-05,0.004179883,-0.23468333,15.51958266,Tangentially-fired,Pipeline Natural Gas,Boiler (Natural Gas),Fit
1336_S-4,5.778,14.9265,24.075,33.2235,42.372,5817.483,0.136363636,38.93894651,20.69624806,16.79014563,14.48202549,14.66512801,8.10857E-05,-0.009097743,0.377858196,-7.132174573,69.19832793,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1336_S-5,5.778,15.8895,26.001,36.1125,46.224,10777.896,0.125,38.80821585,20.00547947,15.77823423,13.99062211,13.20684617,4.26494E-05,-0.005529674,0.265902048,-5.796740848,64.44370814,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
1353_BSU1,98.05,140.83125,183.6125,226.39375,269.175,1033311.025,0.364261168,11.4715429,10.1649184,9.959889259,9.732250867,9.750885512,1.73282E-08,-1.3637E-05,0.003968708,-0.510606907,34.63529714,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1353_BSU2,449.55,531.18125,612.8125,694.44375,776.075,1731933.925,0.579261025,9.615949295,9.397060268,9.209642262,9.147176222,8.74727867,-5.21593E-10,1.22204E-06,-0.001058522,0.399572222,-45.81110211,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1355_1,37,53.41875,69.8375,86.25625,102.675,207290.65,0.36036036,11.57409697,11.11017593,11.02879543,10.94213155,11.15868047,3.99243E-07,-0.000113022,0.011878806,-0.554122477,20.79120607,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
1355_10,48.15,64.28025,80.4105,96.54075,112.671,75063.924,0.427350427,15.96623881,14.16302031,13.4030126,12.91183646,12.32932639,2.54946E-07,-0.000104529,0.015775345,-1.072528719,41.33303003,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
