Year,Month,Day,Period,1,2,3
2020,1,22,14,1110.879515,1147.08799,1664.829168
2020,1,22,15,1101.713261,1134.975602,1649.050933
2020,1,22,16,1110.526967,1132.732567,1619.748497
2020,1,22,17,1163.056655,1181.182119,1613.437203
2020,1,22,18,1295.614795,1341.783409,1766.260677
2020,1,22,19,1305.486145,1388.88714,1820.808289
2020,1,22,20,1281.865413,1374.531717,1772.121164
2020,1,22,21,1240.969817,1341.783409,1677.902562
2020,1,22,22,1134.852796,1279.875649,1560.692819
2020,1,22,23,1051.65141,1187.911223,1421.844353
2020,1,22,24,1011.813459,1130.938139,1299.224929
2020,1,23,1,1000.531915,1101.33008,1214.924075
2020,1,23,2,1007.935428,1092.357941,1175.253084
2020,1,23,3,1027.67813,1088.769085,1158.12243
2020,1,23,4,1084.085849,1093.703762,1140.540968
2020,1,23,5,1212.765957,1122.863214,1150.007909
2020,1,23,6,1403.847105,1194.19172,1208.612781
2020,1,23,7,1478.234785,1293.782465,1363.690288
2020,1,23,8,1398.558882,1250.26759,1468.277444
2020,1,23,9,1291.736764,1244.4357,1561.594432
2020,1,23,10,1220.522019,1228.734456,1631.920278
2020,1,23,11,1162.704107,1195.986148,1669.788042
2020,1,23,12,1130.269668,1180.284905,1692.328377
2020,1,23,13,1107.706581,1163.686447,1714.868712
2020,1,23,14,1083.028204,1147.536597,1681.509016
2020,1,23,15,1081.970559,1134.526995,1659.870294
2020,1,23,16,1095.014844,1132.28396,1629.215438
2020,1,23,17,1156.710787,1165.929482,1618.846884
2020,1,23,18,1293.499505,1351.652762,1746.425182
2020,1,23,19,1307.601435,1405.485597,1814.496995
2020,1,23,20,1286.801089,1396.513458,1773.022778
2020,1,23,21,1248.37333,1367.802613,1690.074344
2020,1,23,22,1149.659822,1293.782465,1574.21702
2020,1,23,23,1058.349827,1215.724854,1442.581462
2020,1,23,24,1029.440871,1139.461672,1305.085416
2020,1,24,1,1018.159327,1099.087045,1226.194242
2020,1,24,2,1025.56284,1082.488588,1177.957925
2020,1,24,3,1047.068283,1070.3762,1163.982917
2020,1,24,4,1103.82855,1073.067842,1150.909522
2020,1,24,5,1223.694953,1088.320479,1155.868396
2020,1,24,6,1405.257298,1146.190776,1221.686175
2020,1,24,7,1478.587333,1236.360774,1382.173363
2020,1,24,8,1401.026719,1209.444357,1470.080671
2020,1,24,9,1294.909698,1194.640327,1561.143625
2020,1,24,10,1239.912172,1194.640327,1624.256564
2020,1,24,11,1182.446809,1182.52794,1663.476748
2020,1,24,12,1142.608857,1165.929482,1675.648529
2020,1,24,13,1112.289708,1160.994806,1665.279975
2020,1,24,14,1090.784265,1139.910279,1656.263841
2020,1,24,15,1082.323107,1133.181174,1631.920278
2020,1,24,16,1085.143493,1121.517393,1605.773489
2020,1,24,17,1134.500247,1151.574059,1599.462196
2020,1,24,18,1246.963137,1314.866992,1731.097754
2020,1,24,19,1256.48194,1357.036046,1770.317937
2020,1,24,20,1237.444334,1344.475051,1704.049351
2020,1,24,21,1216.29144,1312.623957,1642.288833
2020,1,24,22,1148.249629,1277.632615,1550.775071
2020,1,24,23,1082.323107,1226.042814,1434.917748
2020,1,24,24,1048.125928,1160.097592,1313.199937
2020,1,25,1,1034.729095,1123.760428,1231.603923
2020,1,25,2,1039.66477,1108.059185,1179.310345
2020,1,25,3,1048.478476,1099.087045,1148.204682
2020,1,25,4,1076.329787,1098.189832,1141.442581
2020,1,25,5,1139.083375,1104.470329,1142.795002
2020,1,25,6,1225.457694,1133.629781,1166.687757
2020,1,25,7,1307.953983,1159.648985,1215.374881
2020,1,25,8,1319.940623,1139.461672,1246.931351
2020,1,25,9,1286.095992,1157.40595,1336.191079
2020,1,25,10,1227.572984,1173.5558,1402.459665
2020,1,25,11,1173.280554,1158.303164,1443.483075
2020,1,25,12,1119.693221,1149.331025,1447.089529
2020,1,25,13,1081.265463,1134.526995,1427.70484
2020,1,25,14,1049.183572,1117.031324,1394.795951
2020,1,25,15,1030.851064,1106.713364,1367.747548
2020,1,25,16,1043.895349,1108.956399,1340.248339
2020,1,25,17,1100.655616,1152.022666,1342.953179
2020,1,25,18,1214.881247,1326.082166,1475.490351
2020,1,25,19,1223.694953,1360.624902,1577.823474
2020,1,25,20,1205.714993,1344.026444,1554.832332
2020,1,25,21,1181.036616,1318.007241,1509.300854
2020,1,25,22,1127.096734,1277.632615,1448.441949
2020,1,25,23,1065.75334,1241.295451,1365.944321
2020,1,25,24,1034.376546,1182.976547,1280.741854
2020,1,26,1,1017.806779,1144.844955,1207.260361
2020,1,26,2,1016.396586,1122.863214,1154.065169
2020,1,26,3,1019.56952,1113.891075,1130.62322
2020,1,26,4,1045.65809,1113.442468,1118.902246
2020,1,26,5,1085.84859,1119.722966,1113.943372
2020,1,26,6,1156.358238,1145.742169,1131.975641
2020,1,26,7,1223.342405,1166.378089,1150.909522
2020,1,26,8,1240.617269,1144.396348,1157.220816
2020,1,26,9,1203.952251,1151.125453,1214.473268
2020,1,26,10,1156.358238,1156.060129,1260.906359
2020,1,26,11,1109.469322,1134.526995,1290.659601
2020,1,26,12,1075.624691,1120.171572,1299.224929
2020,1,26,13,1039.312222,1106.713364,1299.675736
2020,1,26,14,1023.095002,1092.806548,1292.913635
2020,1,26,15,1013.223652,1083.385802,1290.659601
2020,1,26,16,1019.922068,1085.18023,1292.012022
2020,1,26,17,1079.150173,1114.788289,1333.035432
2020,1,26,18,1262.827808,1269.557689,1459.26131
2020,1,26,19,1248.020782,1332.362663,1564.750079
2020,1,26,20,1222.637308,1326.530773,1553.930718
2020,1,26,21,1181.389164,1298.268535,1526.431509
2020,1,26,22,1101.360713,1252.062018,1463.31857
2020,1,26,23,1013.928748,1186.116795,1357.378994
2020,1,26,24,983.9621475,1137.218637,1248.734578
2020,1,27,1,977.6162791,1102.675901,1182.015185
2020,1,27,2,980.7892133,1088.769085,1146.401455
2020,1,27,3,1001.942108,1085.628837,1133.328061
2020,1,27,4,1055.529441,1090.114906,1128.369187
2020,1,27,5,1179.978971,1118.377145,1137.385321
2020,1,27,6,1373.880505,1197.331969,1208.612781
2020,1,27,7,1442.97996,1298.717142,1374.509649
2020,1,27,8,1358.72093,1261.931371,1473.687124
2020,1,27,9,1265.648194,1243.538486,1567.454919
2020,1,27,10,1206.420089,1224.248387,1633.272699
2020,1,27,11,1159.178624,1198.67779,1681.509016
2020,1,27,12,1139.788471,1174.901621,1704.500158
2020,1,27,13,1109.82187,1165.480875,1714.417906
2020,1,27,14,1093.252103,1159.200378,1700.442898
2020,1,27,15,1092.899555,1151.125453,1685.566276
2020,1,27,16,1087.611331,1144.396348,1650.403353
2020,1,27,17,1133.442603,1169.966945,1650.403353
2020,1,27,18,1258.949777,1341.783409,1759.949383
2020,1,27,19,1273.051707,1401.896742,1827.119582
2020,1,27,20,1241.322365,1385.298284,1783.391332
2020,1,27,21,1194.080901,1343.12923,1709.909839
2020,1,27,22,1094.662296,1274.043759,1587.290414
2020,1,27,23,1004.057397,1187.911223,1443.483075
2020,1,27,24,965.6296388,1110.302219,1319.511231
2020,1,28,1,955.0531915,1078.451125,1204.55552
2020,1,28,2,950.4700643,1064.095703,1157.671623
2020,1,28,3,971.6229589,1056.020778,1137.836128
2020,1,28,4,1020.627165,1060.05824,1123.410313
2020,1,28,5,1140.493568,1082.039981,1132.426447
2020,1,28,6,1318.882979,1139.461672,1195.539386
2020,1,28,7,1383.399307,1211.238785,1344.305599
2020,1,28,8,1293.146957,1186.116795,1431.311294
2020,1,28,9,1212.765957,1178.490477,1509.751661
2020,1,28,10,1167.639782,1187.462616,1574.667827
2020,1,28,11,1142.608857,1175.350228,1628.313825
2020,1,28,12,1116.872835,1165.929482,1648.14932
2020,1,28,13,1101.008164,1165.480875,1642.288833
2020,1,28,14,1083.028204,1147.985204,1645.44448
2020,1,28,15,1081.618011,1101.778687,1632.821892
2020,1,28,16,1087.963879,1095.049583,1609.83075
2020,1,28,17,1128.859476,1120.171572,1598.560582
2020,1,28,18,1255.424295,1261.034157,1719.827586
2020,1,28,19,1271.994062,1319.353062,1770.317937
2020,1,28,20,1250.136071,1303.203211,1720.7292
2020,1,28,21,1197.606383,1272.249331,1650.85416
2020,1,28,22,1106.296388,1210.341571,1533.644416
2020,1,28,23,1019.56952,1135.872816,1399.304018
2020,1,28,24,986.0774369,1078.002518,1279.389434
2020,1,29,1,978.6739238,1047.945852,1221.686175
2020,1,29,2,979.7315685,1036.282071,1180.662765
2020,1,29,3,994.891143,1030.898788,1151.360329
2020,1,29,4,1040.722415,1032.693216,1145.950649
2020,1,29,5,1161.99901,1047.945852,1151.811136
2020,1,29,6,1330.869619,1095.946797,1215.825688
2020,1,29,7,1384.104404,1140.807493,1379.919329
2020,1,29,8,1324.876299,1158.751771,1479.096805
2020,1,29,9,1247.668234,1147.536597,1571.061373
2020,1,29,10,1199.016576,1165.929482,1623.805758
2020,1,29,11,1156.00569,1167.72391,1676.550142
2020,1,29,12,1123.571252,1165.929482,1688.721923
2020,1,29,13,1109.116774,1158.303164,1690.975957
2020,1,29,14,1093.252103,1150.228239,1701.795318
2020,1,29,15,1087.963879,1153.368487,1681.509016
2020,1,29,16,1092.547006,1146.190776,1654.91142
2020,1,29,17,1123.9238,1166.378089,1632.821892
2020,1,29,18,1244.495299,1311.278136,1737.409048
2020,1,29,19,1259.654874,1367.802613,1814.046188
2020,1,29,20,1244.847848,1357.93326,1758.146156
2020,1,29,21,1201.131865,1313.521171,1691.426764
2020,1,29,22,1108.411677,1255.202267,1571.061373
2020,1,29,23,1020.627165,1178.939084,1425
2020,1,29,24,989.9554676,1108.059185,1306.888643
2020,1,30,1,977.9688273,1071.273414,1215.374881
2020,1,30,2,982.1994062,1059.161026,1168.941791
2020,1,30,3,995.9487877,1056.469385,1144.598228
2020,1,30,4,1048.125928,1059.609633,1136.483708
2020,1,30,5,1162.704107,1081.142767,1141.893388
2020,1,30,6,1341.798615,1139.461672,1209.514394
2020,1,30,7,1390.097724,1218.416496,1360.985448
2020,1,30,8,1313.242207,1195.986148,1479.096805
2020,1,30,9,1221.579664,1194.640327,1559.340399
2020,1,30,10,1171.870361,1181.630726,1625.158178
2020,1,30,11,1133.795151,1173.5558,1672.943689
2020,1,30,12,1111.232063,1160.994806,1695.484024
2020,1,30,13,1101.713261,1159.200378,1697.738058
2020,1,30,14,1090.431717,1158.303164,1702.696931
2020,1,30,15,1084.085849,1152.471273,1696.836444
2020,1,30,16,1089.374072,1147.985204,1663.025941
2020,1,30,17,1124.628897,1168.172517,1642.288833
2020,1,30,18,1242.38001,1315.764206,1771.670357
2020,1,30,19,1259.302326,1365.110971,1854.167985
2020,1,30,20,1232.861207,1347.6153,1806.833281
2020,1,30,21,1188.440129,1312.623957,1681.509016
2020,1,30,22,1096.425037,1240.398237,1564.750079
2020,1,30,23,1001.942108,1163.686447,1429.05726
2020,1,30,24,962.8092528,1105.367543,1291.561215
2020,1,31,1,946.2394854,1068.581772,1207.711167
2020,1,31,2,942.0089065,1052.431922,1163.53211
2020,1,31,3,949.7649678,1045.702818,1145.950649
2020,1,31,4,1005.46759,1046.600031,1133.778867
2020,1,31,5,1101.360713,1063.647096,1136.483708
2020,1,31,6,1268.821128,1114.788289,1199.14584
2020,1,31,7,1340.388422,1182.52794,1348.813667
2020,1,31,8,1274.814448,1163.686447,1440.327428
2020,1,31,9,1202.18951,1167.275303,1547.168618
2020,1,31,10,1165.171945,1173.107193,1621.551724
2020,1,31,11,1132.03241,1169.966945,1699.992091
2020,1,31,12,1111.232063,1169.518338,1725.237267
2020,1,31,13,1107.001484,1157.40595,1737.409048
2020,1,31,14,1092.899555,1153.817094,1755.892123
2020,1,31,15,1088.668976,1146.639383,1749.580829
2020,1,31,16,1087.611331,1141.256099,1718.475166
2020,1,31,17,1108.764226,1147.08799,1683.312243
2020,1,31,18,1199.369124,1274.043759,1756.342929
2020,1,31,19,1207.830282,1329.671022,1796.01392
2020,1,31,20,1182.446809,1305.446246,1727.4913
2020,1,31,21,1144.01905,1274.043759,1617.043657
2020,1,31,22,1078.092528,1233.220526,1516.513761
2020,1,31,23,997.7115289,1181.630726,1396.148371
2020,1,31,24,959.9888669,1126.003463,1288.856375
2020,2,1,1,951.1751608,1036.282071,1206.358747
2020,2,1,2,945.1818407,1020.132221,1146.852262
2020,2,1,3,950.4700643,1011.160082,1111.238532
2020,2,1,4,965.2770905,1010.711475,1090.501424
2020,2,1,5,1010.403266,1020.580828,1081.034483
2020,2,1,6,1080.912914,1044.805604,1112.590952
2020,2,1,7,1145.429243,1060.955454,1170.294211
2020,2,1,8,1173.280554,1047.048638,1211.768428
2020,2,1,9,1155.653142,1067.684558,1313.199937
2020,2,1,10,1130.622217,1084.731623,1392.541917
2020,2,1,11,1097.83523,1074.413663,1442.581462
2020,2,1,12,1072.451757,1068.581772,1459.712116
2020,2,1,13,1053.7667,1057.815205,1452.048402
2020,2,1,14,1042.485156,1050.637494,1428.155647
2020,2,1,15,1035.081643,1042.562569,1401.558051
2020,2,1,16,1043.895349,1041.665355,1379.919329
2020,2,1,17,1072.099208,1066.787345,1383.525783
2020,2,1,18,1167.639782,1220.659531,1497.129073
2020,2,1,19,1170.460168,1263.277192,1584.585574
2020,2,1,20,1135.91044,1245.781521,1557.086365
2020,2,1,21,1093.604651,1213.033213,1502.98956
2020,2,1,22,1035.081643,1168.621124,1444.835495
2020,2,1,23,977.6162791,1126.003463,1356.026574
2020,2,1,24,943.0665512,1071.722021,1265.865233
2020,2,2,1,922.2662048,1027.758539,1189.228092
2020,2,2,2,911.3372093,1004.430977,1140.090161
2020,2,2,3,914.1575952,994.5616244,1107.632078
2020,2,2,4,918.3881742,991.8699827,1089.59981
2020,2,2,5,937.0732311,993.2158036,1087.345777
2020,2,2,6,980.0841168,1010.711475,1100.419171
2020,2,2,7,1022.742454,1021.029435,1113.492566
2020,2,2,8,1067.516081,1005.776798,1122.959506
2020,2,2,9,1103.82855,1027.309932,1191.031319
2020,2,2,10,1108.059129,1050.188887,1253.693451
2020,2,2,11,1090.431717,1051.086101,1312.74913
2020,2,2,12,1074.214498,1053.329136,1344.305599
2020,2,2,13,1054.471796,1050.637494,1372.255615
2020,2,2,14,1040.722415,1044.805604,1381.722556
2020,2,2,15,1023.800099,1034.487644,1385.32901
2020,2,2,16,1013.928748,1027.309932,1372.706422
2020,2,2,17,1028.735774,1032.693216,1362.788674
2020,2,2,18,1126.03909,1149.779632,1460.61373
2020,2,2,19,1151.070015,1203.16386,1566.553306
2020,2,2,20,1156.710787,1220.210924,1556.635558
2020,2,2,21,1127.801831,1220.659531,1507.948434
2020,2,2,22,1045.305542,1166.826696,1434.016134
2020,2,2,23,971.2704107,1111.199433,1322.666878
2020,2,2,24,942.0089065,1053.777743,1218.530528
2020,2,3,1,936.7206828,1025.066898,1142.795002
2020,2,3,2,935.3104899,1012.505903,1102.222398
2020,2,3,3,943.7716477,1012.505903,1076.526416
2020,2,3,4,979.3790203,1020.132221,1072.919962
2020,2,3,5,1075.977239,1049.291673,1083.288516
2020,2,3,6,1269.173676,1126.003463,1165.786144
2020,2,3,7,1344.971549,1221.556745,1332.133818
2020,2,3,8,1265.295646,1193.294507,1440.327428
2020,2,3,9,1197.253835,1178.490477,1537.25087
2020,2,3,10,1163.761752,1158.303164,1620.199304
2020,2,3,11,1132.384958,1146.190776,1677.902562
2020,2,3,12,1112.642256,1128.695105,1708.557419
2020,2,3,13,1094.662296,1115.236896,1723.884847
2020,2,3,14,1088.668976,1104.918936,1745.974375
2020,2,3,15,1079.85527,1092.357941,1755.892123
2020,2,3,16,1087.258783,1079.796946,1726.589687
2020,2,3,17,1122.161059,1108.059185,1703.147738
2020,2,3,18,1245.552944,1289.745002,1777.530845
2020,2,3,19,1269.173676,1372.737289,1819.906675
2020,2,3,20,1238.149431,1368.25122,1752.285669
2020,2,3,21,1189.850322,1335.502912,1667.534008
2020,2,3,22,1091.84191,1255.650874,1556.184752
2020,2,3,23,1003.704849,1165.480875,1419.139513
2020,2,3,24,965.982187,1093.255155,1286.151534
2020,2,4,1,954.7006432,1058.712419,1193.285353
2020,2,4,2,951.1751608,1040.319534,1138.737741
2020,2,4,3,961.7516081,1038.076499,1111.238532
2020,2,4,4,997.7115289,1048.843066,1095.009491
2020,2,4,5,1102.418357,1082.488588,1112.590952
2020,2,4,6,1290.679119,1166.378089,1192.383739
2020,2,4,7,1361.188768,1265.520227,1357.378994
2020,2,4,8,1270.936418,1230.528884,1452.499209
2020,2,4,9,1185.267194,1204.958287,1548.070231
2020,2,4,10,1147.897081,1181.630726,1630.117052
2020,2,4,11,1124.276348,1150.228239,1688.721923
2020,2,4,12,1115.110094,1126.45207,1749.130022
2020,2,4,13,1106.296388,1110.750826,1761.301803
2020,2,4,14,1101.713261,1107.161971,1777.530845
2020,2,4,15,1098.540327,1099.535652,1784.743752
2020,2,4,16,1106.296388,964.9535652,1768.965517
2020,2,4,17,1135.205344,956.4300331,1733.351787
2020,2,4,18,1256.48194,1257.893908,1786.096172
2020,2,4,19,1270.583869,1316.66142,1883.470421
2020,2,4,20,1239.207076,1338.194554,1800.972793
2020,2,4,21,1172.575458,1295.576893,1690.074344
2020,2,4,22,1070.336467,1252.510625,1560.692819
2020,2,4,23,983.257051,1162.789233,1430.40968
2020,2,4,24,949.0598714,1076.208091,1295.618475
2020,2,5,1,935.6630381,1044.805604,1190.580512
2020,2,5,2,933.9002969,1032.244609,1141.442581
2020,2,5,3,943.4190995,1024.169684,1113.041759
2020,2,5,4,972.6806037,1032.693216,1103.574818
2020,2,5,5,1071.041564,1060.506847,1111.238532
2020,2,5,6,1245.552944,1139.013065,1199.596647
2020,2,5,7,1309.716724,1219.762317,1359.182221
2020,2,5,8,1242.027462,1188.35983,1456.105663
2020,2,5,9,1172.928006,1163.686447,1566.102499
2020,2,5,10,1142.608857,1155.162915,1648.14932
2020,2,5,11,1129.212024,1131.386746,1728.392914
2020,2,5,12,1117.93048,1131.386746,1774.375198
2020,2,5,13,1122.866155,1117.479931,1797.817146
2020,2,5,14,1122.513607,1108.507792,1819.005062
2020,2,5,15,1126.391638,1108.956399,1822.160709
2020,2,5,16,1135.557892,1103.573115,1795.563113
2020,2,5,17,1155.300594,1120.620179,1765.359064
2020,2,5,18,1261.417615,1246.230127,1852.815565
2020,2,5,19,1271.994062,1320.250275,1886.175261
2020,2,5,20,1235.329045,1318.904455,1828.021196
2020,2,5,21,1177.863681,1270.454903,1707.655805
2020,2,5,22,1074.214498,1207.649929,1576.92186
2020,2,5,23,982.9045027,1129.143712,1427.254034
2020,2,5,24,943.7716477,1053.329136,1302.380576
2020,2,6,1,928.9646215,1022.375256,1200.047453
2020,2,6,2,921.5611084,1006.225405,1148.655489
2020,2,6,3,923.6763978,1000.842122,1117.099019
2020,2,6,4,949.4124196,1005.328191,1104.927238
2020,2,6,5,1026.973033,1030.450181,1120.254666
2020,2,6,6,1173.633102,1097.292618,1194.637773
2020,2,6,7,1237.796883,1175.798835,1351.518507
2020,2,6,8,1199.369124,1140.807493,1442.581462
2020,2,6,9,1166.934686,1130.040926,1547.168618
2020,2,6,10,1140.493568,1126.45207,1663.476748
2020,2,6,11,1130.622217,1130.040926,1752.736476
2020,2,6,12,1120.398318,1120.620179,1812.693768
2020,2,6,13,1114.404998,1123.311821,1839.291363
2020,2,6,14,1107.706581,1122.863214,1853.266371
2020,2,6,15,1101.713261,1117.031324,1859.577665
2020,2,6,16,1108.764226,1102.675901,1826.668776
2020,2,6,17,1142.256309,1124.657642,1779.784878
2020,2,6,18,1253.661554,1247.127341,1823.513129
2020,2,6,19,1273.051707,1326.97938,1873.101866
2020,2,6,20,1238.501979,1309.483708,1818.554255
2020,2,6,21,1182.09426,1260.58555,1695.934831
2020,2,6,22,1077.73998,1194.19172,1562.496046
2020,2,6,23,990.3080158,1117.479931,1423.196773
2020,2,6,24,953.6429985,1048.394459,1289.757988
2020,2,7,1,942.0089065,1013.851724,1195.08858
2020,2,7,2,938.483424,999.047694,1144.147422
2020,2,7,3,945.1818407,996.3560523,1111.238532
2020,2,7,4,975.1484414,1000.842122,1097.714331
2020,2,7,5,1066.105888,1021.029435,1099.968364
2020,2,7,6,1235.681593,1082.488588,1180.662765
2020,2,7,7,1312.889659,1146.190776,1337.092692
2020,2,7,8,1244.142751,1131.386746,1434.917748
2020,2,7,9,1181.389164,1124.209035,1530.488769
2020,2,7,10,1143.313953,1136.321423,1613.88801
2020,2,7,11,1126.744186,1129.592319,1677.000949
2020,2,7,12,1110.174419,1118.377145,1711.262259
2020,2,7,13,1107.001484,1114.339682,1724.78646
2020,2,7,14,1095.367392,1109.405006,1741.466308
2020,2,7,15,1083.7333,1101.778687,1762.654223
2020,2,7,16,1085.84859,1095.049583,1721.630813
2020,2,7,17,1098.540327,1104.021722,1672.492882
2020,2,7,18,1185.619743,1215.724854,1718.925973
2020,2,7,19,1204.3048,1286.156147,1793.759886
2020,2,7,20,1170.460168,1265.520227,1715.770326
2020,2,7,21,1136.262989,1222.902566,1624.256564
2020,2,7,22,1075.977239,1185.668188,1521.021829
2020,2,7,23,1005.820139,1126.003463,1403.361278
2020,2,7,24,968.4500247,1063.198489,1288.856375
2020,2,8,1,950.4700643,1023.721077,1198.695033
2020,2,8,2,942.3614547,1005.328191,1138.286935
2020,2,8,3,947.2971301,998.1504801,1103.574818
2020,2,8,4,958.2261257,997.2532662,1085.091743
2020,2,8,5,996.301336,1010.711475,1086.89497
2020,2,8,6,1069.983919,1035.833465,1108.533692
2020,2,8,7,1121.808511,1055.572171,1154.515976
2020,2,8,8,1156.00569,1048.394459,1193.736159
2020,2,8,9,1151.422563,1073.516449,1292.462828
2020,2,8,10,1143.313953,1089.666299,1379.468523
2020,2,8,11,1115.462642,1079.796946,1442.581462
2020,2,8,12,1086.201138,1061.852668,1477.744385
2020,2,8,13,1055.881989,1051.086101,1475.490351
2020,2,8,14,1041.427511,1036.282071,1458.810503
2020,2,8,15,1035.081643,1030.001574,1438.975008
2020,2,8,16,1040.017318,1026.861325,1420.041126
2020,2,8,17,1063.63805,1044.356997,1405.164505
2020,2,8,18,1158.473528,1165.480875,1481.801645
2020,2,8,19,1187.735032,1251.613411,1605.322683
2020,2,8,20,1159.178624,1239.052416,1559.340399
2020,2,8,21,1124.276348,1212.584606,1504.792787
2020,2,8,22,1063.285502,1188.808437,1447.089529
2020,2,8,23,1001.58956,1145.742169,1353.77254
2020,2,8,24,968.0974765,1094.152369,1264.062006
2020,2,9,1,952.5853538,1050.188887,1179.310345
2020,2,9,2,948.3547749,1032.693216,1125.21354
2020,2,9,3,951.8802573,1025.066898,1091.853844
2020,2,9,4,965.6296388,1022.823863,1068.411895
